,usageKey,acceptedUsageKey,scientificName,canonicalName,verbatim_name,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,verbatim_index
264,5204014,NA,"Oncorhynchus keta (Walbaum, 1792)",Oncorhynchus keta,Oncorhynchus keta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,1,44,NA,1313,8615,2351426,5204014,FALSE,264
192,5204034,NA,"Oncorhynchus kisutch (Walbaum, 1792)",Oncorhynchus kisutch,Oncorhynchus kisutch,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,1,44,NA,1313,8615,2351426,5204034,FALSE,192
202,5204019,NA,"Oncorhynchus mykiss (Walbaum, 1792)",Oncorhynchus mykiss,Oncorhynchus mykiss,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,1,44,NA,1313,8615,2351426,5204019,FALSE,202
93,5204039,NA,"Oncorhynchus nerka (Walbaum, 1792)",Oncorhynchus nerka,Oncorhynchus nerka,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka,1,44,NA,1313,8615,2351426,5204039,FALSE,93
219,5204024,NA,"Oncorhynchus tshawytscha (Walbaum, 1792)",Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,1,44,NA,1313,8615,2351426,5204024,FALSE,219
1271,4286982,NA,"Opsopoeodus emiliae Hay, 1881",Opsopoeodus emiliae,Opsopoeodus emiliae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Opsopoeodus,Opsopoeodus emiliae,1,44,NA,1153,7336,2367016,4286982,FALSE,1271
1421,4283986,NA,"Osmerus dentex Steindachner & Kner, 1870",Osmerus dentex,Osmerus dentex,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus dentex,1,44,NA,1068,8480,2401117,4283986,FALSE,1421
408,5189748,NA,"Planorbella trivolvis (Say, 1817)",Planorbella trivolvis,Planorbella trivolvis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Planorbella,Planorbella trivolvis,1,52,225,NA,2851,5189729,5189748,FALSE,408
409,4591135,2433922,"Euglesa conventus (Clessin, 1887)",Euglesa conventus,Conventus conventus,GENUS,DOUBTFUL,92,HIGHERRANK,Animalia,Mollusca,Bivalvia,Venerida,Sphaeriidae,Euglesa,Euglesa conventus,1,52,137,9310756,NA,4591135,2433922,FALSE,409
410,8177509,NA,"Euglesa lilljeborgii (Clessin, 1886)",Euglesa lilljeborgii,Euglesa lilljeborgii,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa lilljeborgii,1,52,137,10495862,3247675,7641355,8177509,FALSE,410
411,7592108,NA,"Euglesa nitida (Jenyns, 1832)",Euglesa nitida,Euglesa nitida,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa nitida,1,52,137,10495862,3247675,7641355,7592108,FALSE,411
412,10940399,11378485,"Pisidium variabile Prime, 1852",Pisidium variabile,Pisidium variabile,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa variabilis,1,52,137,10495862,3247675,7641355,11378485,TRUE,412
413,2286700,11568952,"Pisidium ventricosum Prime, 1851",Pisidium ventricosum,Pisidium ventricosum,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa ventricosa,1,52,137,10495862,3247675,7641355,11568952,TRUE,413
414,2286692,NA,"Pisidium insigne Gabb, 1868",Pisidium insigne,Pisidium insigne,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Pisidium,Pisidium insigne,1,52,137,10495862,3247675,2286678,2286692,FALSE,414
415,11020797,11515651,"Pisidium ferrugineum Prime, 1852",Pisidium ferrugineum,Pisidium ferrugineum,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa ferruginea,1,52,137,10495862,3247675,7641355,11515651,TRUE,415
416,2286702,NA,"Pisidium idahoense Roper, 1890",Pisidium idahoense,Pisidium idahoense,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Pisidium,Pisidium idahoense,1,52,137,10495862,3247675,2286678,2286702,FALSE,416
417,2286690,11429972,"Pisidium walkeri Sterki, 1895",Pisidium walkeri,Pisidium walkeri,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa walkeri,1,52,137,10495862,3247675,7641355,11429972,TRUE,417
418,3172369,NA,Fraxinus nigra Marshall,Fraxinus nigra,Fraxinus nigra,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus nigra,6,7707728,220,408,6652,3172323,3172369,FALSE,418
419,3172348,NA,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,Fraxinus pennsylvanica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,6,7707728,220,408,6652,3172323,3172348,FALSE,419
420,3040239,NA,Populus heterophylla L.,Populus heterophylla,Populus heterophylla,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus heterophylla,6,7707728,220,1414,6664,3040183,3040239,FALSE,420
421,2291338,NA,"Acroloxus coloradensis (J.Henderson, 1930)",Acroloxus coloradensis,Acroloxus coloradensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Acroloxidae,Acroloxus,Acroloxus coloradensis,1,52,225,NA,2854,2291337,2291338,FALSE,421
422,2300182,NA,"Cincinnatia integra (Say, 1821)",Cincinnatia integra,Cincinnatia integra,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Cincinnatia,Cincinnatia integra,1,52,225,7390893,2671,2300178,2300182,FALSE,422
423,9982714,NA,"Galba alberta F.C.Baker, 1919",Galba alberta,Galba alberta,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,Galba alberta,1,52,225,NA,2852,2291335,9982714,FALSE,423
424,2287949,NA,"Cyclonaias tuberculata (Rafinesque, 1820)",Cyclonaias tuberculata,Cyclonaias tuberculata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Cyclonaias,Cyclonaias tuberculata,1,52,137,9301143,3461,2287948,2287949,FALSE,424
425,2288163,NA,"Lampsilis cardium Rafinesque, 1820",Lampsilis cardium,Lampsilis cardium,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,Lampsilis cardium,1,52,137,9301143,3461,2288131,2288163,FALSE,425
426,2288265,NA,"Lasmigona complanata (Barnes, 1823)",Lasmigona complanata,Lasmigona complanata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lasmigona,Lasmigona complanata,1,52,137,9301143,3461,2288260,2288265,FALSE,426
427,2288351,10912794,"Leptodea fragilis (Rafinesque, 1820)",Leptodea fragilis,Leptodea fragilis,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,Potamilus fragilis,1,52,137,9301143,3461,2287983,10912794,TRUE,427
428,11036466,NA,"Obliquaria reflexa Rafinesque, 1820",Obliquaria reflexa,Obliquaria reflexa,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Obliquaria,Obliquaria reflexa,1,52,137,9301143,3461,2288301,11036466,FALSE,428
429,2288370,NA,"Obovaria subrotunda Rafinesque, 1820",Obovaria subrotunda,Obovaria subrotunda,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Obovaria,Obovaria subrotunda,1,52,137,9301143,3461,2288363,2288370,FALSE,429
430,5189344,NA,"Ptychobranchus fasciolaris (Rafinesque, 1820)",Ptychobranchus fasciolaris,Ptychobranchus fasciolaris,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Ptychobranchus,Ptychobranchus fasciolaris,1,52,137,9301143,3461,3243222,5189344,FALSE,430
431,5189374,NA,"Quadrula quadrula (Rafinesque, 1820)",Quadrula quadrula,Quadrula quadrula,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Quadrula,Quadrula quadrula,1,52,137,9301143,3461,9312010,5189374,FALSE,431
432,2288258,NA,"Simpsonaias ambigua (Say, 1825)",Simpsonaias ambigua,Simpsonaias ambigua,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Simpsonaias,Simpsonaias ambigua,1,52,137,9301143,3461,2288257,2288258,FALSE,432
433,2713316,NA,Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua,Isolepis cernua,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Isolepis,Isolepis cernua,6,7707728,196,1369,7708,2712989,2713316,FALSE,433
434,8049341,NA,Osmunda regalis L.,Osmunda regalis,Osmunda regalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Polypodiopsida,Osmundales,Osmundaceae,Osmunda,Osmunda regalis,6,7707728,7228684,7229403,2370,2650254,8049341,FALSE,434
435,9004024,NA,Montia fontana L.,Montia fontana,Montia fontana,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Montia,Montia fontana,6,7707728,220,422,4898338,3084779,9004024,FALSE,435
436,3033464,NA,Ranunculus aquatilis L.,Ranunculus aquatilis,Ranunculus aquatilis,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus aquatilis,6,7707728,220,399,2410,3033294,3033464,FALSE,436
437,3172211,NA,Limosella aquatica L.,Limosella aquatica,Limosella aquatica,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Limosella,Limosella aquatica,6,7707728,220,408,2390,3172210,3172211,FALSE,437
438,5218376,NA,"Eurycea bislineata (Green, 1818)",Eurycea bislineata,Eurycea bislineata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,1,44,131,953,6748,5218343,5218376,FALSE,438
439,1425186,NA,"Aeshna constricta Say, 1840",Aeshna constricta,Aeshna constricta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna constricta,1,54,216,789,4209,1425165,1425186,FALSE,439
440,1426035,NA,"Ophiogomphus anomalus Harvey, 1898",Ophiogomphus anomalus,Ophiogomphus anomalus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ophiogomphus,Ophiogomphus anomalus,1,54,216,789,4486,1426026,1426035,FALSE,440
441,1426027,NA,"Ophiogomphus howei Bromley, 1924",Ophiogomphus howei,Ophiogomphus howei,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ophiogomphus,Ophiogomphus howei,1,54,216,789,4486,1426026,1426027,FALSE,441
442,1430022,NA,"Somatochlora brevicincta Robert, 1954",Somatochlora brevicincta,Somatochlora brevicincta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora brevicincta,1,54,216,789,7009,1429956,1430022,FALSE,442
443,1429988,NA,"Somatochlora incurvata Walker, 1918",Somatochlora incurvata,Somatochlora incurvata,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora incurvata,1,54,216,789,7009,1429956,1429988,FALSE,443
444,1429670,NA,"Neurocordulia michaeli Brunelle, 2000",Neurocordulia michaeli,Neurocordulia michaeli,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Neurocordulia,Neurocordulia michaeli,1,54,216,789,7009,1429664,1429670,FALSE,444
445,1427855,NA,"Pantala flavescens (Fabricius, 1798)",Pantala flavescens,Pantala flavescens,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pantala,Pantala flavescens,1,54,216,789,5936,1427854,1427855,FALSE,445
446,1429989,NA,"Somatochlora sahlbergi Trybom, 1889",Somatochlora sahlbergi,Somatochlora sahlbergi,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora sahlbergi,1,54,216,789,7009,1429956,1429989,FALSE,446
447,5051898,NA,"Stylurus plagiatus (Selys, 1854)",Stylurus plagiatus,Stylurus plagiatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus plagiatus,1,54,216,789,4486,1426144,5051898,FALSE,447
448,5051863,NA,"Octogomphus specularis (Hagen, 1859)",Octogomphus specularis,Octogomphus specularis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Octogomphus,Octogomphus specularis,1,54,216,789,4486,1425786,5051863,FALSE,448
449,5051255,NA,"Enallagma traviatum Selys, 1876",Enallagma traviatum,Enallagma traviatum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma traviatum,1,54,216,789,8577,1422099,5051255,FALSE,449
450,1428327,NA,"Sympetrum madidum (Hagen, 1861)",Sympetrum madidum,Sympetrum madidum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum madidum,1,54,216,789,5936,1428195,1428327,FALSE,450
451,5051261,NA,"Enallagma minusculum Morse, 1895",Enallagma minusculum,Enallagma minusculum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma minusculum,1,54,216,789,8577,1422099,5051261,FALSE,451
452,5791876,NA,"Stylurus scudderi (Selys, 1873)",Stylurus scudderi,Stylurus scudderi,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus scudderi,1,54,216,789,4486,1426144,5791876,FALSE,452
453,1425141,NA,"Boyeria grafiana Williamson, 1907",Boyeria grafiana,Boyeria grafiana,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Boyeria,Boyeria grafiana,1,54,216,789,4209,1425135,1425141,FALSE,453
454,1430003,NA,"Somatochlora franklini (Selys, 1878)",Somatochlora franklini,Somatochlora franklini,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora franklini,1,54,216,789,7009,1429956,1430003,FALSE,454
455,1425279,NA,"Aeshna palmata Hagen, 1856",Aeshna palmata,Aeshna palmata,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna palmata,1,54,216,789,4209,1425165,1425279,FALSE,455
456,1426070,NA,"Ophiogomphus occidentis (Hagen, 1885)",Ophiogomphus occidentis,Ophiogomphus occidentis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ophiogomphus,Ophiogomphus occidentis,1,54,216,789,4486,1426026,1426070,FALSE,456
457,1422005,NA,"Coenagrion resolutum (Selys, 1876)",Coenagrion resolutum,Coenagrion resolutum,SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,Coenagrion resolutum,1,54,216,789,8577,1421959,1422005,FALSE,457
458,1426038,NA,"Ophiogomphus aspersus Morse, 1895",Ophiogomphus aspersus,Ophiogomphus aspersus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ophiogomphus,Ophiogomphus aspersus,1,54,216,789,4486,1426026,1426038,FALSE,458
459,1428525,NA,"Celithemis elisa (Hagen, 1861)",Celithemis elisa,Celithemis elisa,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,Celithemis elisa,1,54,216,789,5936,1428516,1428525,FALSE,459
460,1428354,NA,"Sympetrum internum Montgomery, 1943",Sympetrum internum,Sympetrum internum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum internum,1,54,216,789,5936,1428195,1428354,FALSE,460
461,5051416,NA,"Argia tibialis (Rambur, 1842)",Argia tibialis,Argia tibialis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia tibialis,1,54,216,789,8577,1422607,5051416,FALSE,461
462,1428484,NA,"Tramea onusta Hagen, 1861",Tramea onusta,Tramea onusta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea onusta,1,54,216,789,5936,1428464,1428484,FALSE,462
463,1424882,NA,"Nasiaeschna pentacantha (Rambur, 1842)",Nasiaeschna pentacantha,Nasiaeschna pentacantha,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Nasiaeschna,Nasiaeschna pentacantha,1,54,216,789,4209,1424881,1424882,FALSE,463
464,5051376,NA,"Argia apicalis (Say, 1840)",Argia apicalis,Argia apicalis,SPECIES,ACCEPTED,97,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia apicalis,1,54,216,789,8577,1422607,5051376,FALSE,464
465,1429192,NA,"Leucorrhinia glacialis Hagen, 1890",Leucorrhinia glacialis,Leucorrhinia glacialis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Leucorrhinia,Leucorrhinia glacialis,1,54,216,789,5936,1429171,1429192,FALSE,465
466,1423117,NA,"Nehalennia gracilis Morse, 1895",Nehalennia gracilis,Nehalennia gracilis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Nehalennia,Nehalennia gracilis,1,54,216,789,8577,1423111,1423117,FALSE,466
467,1429657,NA,"Helocordulia uhleri (Selys, 1871)",Helocordulia uhleri,Helocordulia uhleri,SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Helocordulia,Helocordulia uhleri,1,54,216,789,7009,1429655,1429657,FALSE,467
468,1422762,NA,"Amphiagrion saucium (Burmeister, 1839)",Amphiagrion saucium,Amphiagrion saucium,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Amphiagrion,Amphiagrion saucium,1,54,216,789,8577,1422761,1422762,FALSE,468
469,1428483,NA,"Tramea carolina (Linnaeus, 1763)",Tramea carolina,Tramea carolina,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea carolina,1,54,216,789,5936,1428464,1428483,FALSE,469
470,1423349,NA,"Ischnura perparva Selys, 1876",Ischnura perparva,Ischnura perparva,SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura perparva,1,54,216,789,8577,1423281,1423349,FALSE,470
471,5052021,NA,"Calopteryx aequabilis Say, 1840",Calopteryx aequabilis,Calopteryx aequabilis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx aequabilis,1,54,216,789,4211,1427007,5052021,FALSE,471
472,1425200,NA,"Aeshna clepsydra Say, 1840",Aeshna clepsydra,Aeshna clepsydra,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna clepsydra,1,54,216,789,4209,1425165,1425200,FALSE,472
473,1426642,NA,"Hagenius brevistylus Selys, 1854",Hagenius brevistylus,Hagenius brevistylus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hagenius,Hagenius brevistylus,1,54,216,789,4486,1426641,1426642,FALSE,473
474,1424681,NA,"Gomphaeschna furcillata (Say, 1840)",Gomphaeschna furcillata,Gomphaeschna furcillata,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Gomphaeschna,Gomphaeschna furcillata,1,54,216,789,4209,1424679,1424681,FALSE,474
475,5051399,NA,"Argia moesta (Hagen, 1861)",Argia moesta,Argia moesta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia moesta,1,54,216,789,8577,1422607,5051399,FALSE,475
476,1423333,NA,"Ischnura posita (Hagen, 1861)",Ischnura posita,Ischnura posita,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,1,54,216,789,8577,1423281,1423333,FALSE,476
477,1428522,NA,"Celithemis martha Williamson, 1922",Celithemis martha,Celithemis martha,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,Celithemis martha,1,54,216,789,5936,1428516,1428522,FALSE,477
478,5051890,NA,"Stylurus amnicola (Walsh, 1862)",Stylurus amnicola,Stylurus amnicola,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus amnicola,1,54,216,789,4486,1426144,5051890,FALSE,478
479,1425250,NA,"Aeshna umbrosa Walker, 1908",Aeshna umbrosa,Aeshna umbrosa,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna umbrosa,1,54,216,789,4209,1425165,1425250,FALSE,479
480,1426047,NA,"Ophiogomphus colubrinus Selys, 1854",Ophiogomphus colubrinus,Ophiogomphus colubrinus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ophiogomphus,Ophiogomphus colubrinus,1,54,216,789,4486,1426026,1426047,FALSE,480
481,5051260,NA,"Enallagma ebrium (Hagen, 1861)",Enallagma ebrium,Enallagma ebrium,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma ebrium,1,54,216,789,8577,1422099,5051260,FALSE,481
482,1427951,NA,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,Libellula luctuosa,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,1,54,216,789,5936,1427882,1427951,FALSE,482
483,1430009,NA,"Somatochlora cingulata (Selys, 1871)",Somatochlora cingulata,Somatochlora cingulata,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora cingulata,1,54,216,789,7009,1429956,1430009,FALSE,483
484,5051908,NA,"Stylurus spiniceps (Walsh, 1862)",Stylurus spiniceps,Stylurus spiniceps,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus,Stylurus spiniceps,1,54,216,789,4486,1426144,5051908,FALSE,484
485,1421186,NA,"Cordulegaster obliqua (Say, 1840)",Cordulegaster obliqua,Cordulegaster obliqua,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,Cordulegaster obliqua,1,54,216,789,4483,1421157,1421186,FALSE,485
486,1425205,NA,"Aeshna canadensis Walker, 1908",Aeshna canadensis,Aeshna canadensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna canadensis,1,54,216,789,4209,1425165,1425205,FALSE,486
487,5051254,NA,"Enallagma carunculatum Morse, 1895",Enallagma carunculatum,Enallagma carunculatum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma carunculatum,1,54,216,789,8577,1422099,5051254,FALSE,487
488,5051741,NA,"Anax junius (Drury, 1773)",Anax junius,Anax junius,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,1,54,216,789,4209,1424815,5051741,FALSE,488
489,1430010,NA,"Somatochlora hudsonica (Hagen, 1871)",Somatochlora hudsonica,Somatochlora hudsonica,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora hudsonica,1,54,216,789,7009,1429956,1430010,FALSE,489
490,1426437,NA,"Dromogomphus spinosus Selys, 1854",Dromogomphus spinosus,Dromogomphus spinosus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Dromogomphus,Dromogomphus spinosus,1,54,216,789,4486,1426434,1426437,FALSE,490
491,1429340,NA,"Erythemis simplicicollis (Say, 1840)",Erythemis simplicicollis,Erythemis simplicicollis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,1,54,216,789,5936,1429323,1429340,FALSE,491
492,5051264,NA,"Enallagma exsulans (Hagen, 1861)",Enallagma exsulans,Enallagma exsulans,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma exsulans,1,54,216,789,8577,1422099,5051264,FALSE,492
